time_sec,amplitude
0.000000,0.000000
0.000188,0.000000
0.000375,0.000000
0.000562,0.000000
0.000750,0.000000
0.000937,0.000000
0.001125,0.000000
0.001313,0.000000
0.001500,0.000000
0.001687,0.000000
0.001875,0.000000
0.002063,0.000000
0.002250,0.000000
0.002437,0.000000
0.002625,0.000000
0.002812,0.000000
0.003000,0.000000
0.003187,0.000000
0.003375,0.000000
0.003563,0.000000
0.003750,0.000000
0.003938,0.000000
0.004125,0.000000
0.004313,0.000000
0.004500,0.000000
0.004687,0.000000
0.004875,0.000000
0.005063,0.000000
0.005250,0.000000
0.005437,0.000000
0.005625,0.000000
0.005812,0.000000
0.006000,0.000000
0.006188,0.000000
0.006375,0.000000
0.006562,0.000000
0.006750,0.000000
0.006938,0.000000
0.007125,0.000000
0.007313,0.000000
0.007500,0.000000
0.007687,0.000000
0.007875,0.000000
0.008063,0.000000
0.008250,0.000000
0.008438,0.000000
0.008625,0.000000
0.008812,0.000000
0.009000,0.000000
0.009187,0.000000
0.009375,0.000000
0.009562,0.000000
0.009750,0.000000
0.009938,0.000000
0.010125,0.000000
0.010313,0.000000
0.010500,0.000000
0.010688,0.000000
0.010875,0.000000
0.011062,0.000000
0.011250,0.000000
0.011437,0.000000
0.011625,0.000000
0.011813,0.000000
0.012000,0.000000
0.012188,0.000000
0.012375,0.000000
0.012563,0.000000
0.012750,0.000000
0.012937,0.000000
0.013125,0.000000
0.013312,0.000000
0.013500,0.000000
0.013688,0.000000
0.013875,0.000000
0.014063,0.000000
0.014250,0.000000
0.014438,0.000000
0.014625,0.000000
0.014812,0.000000
0.015000,0.000000
0.015187,0.000000
0.015375,0.000000
0.015562,0.000000
0.015750,0.000000
0.015938,0.000000
0.016125,0.000000
0.016313,0.000000
0.016500,0.000000
0.016688,0.000000
0.016875,0.000000
0.017063,0.000000
0.017250,0.000000
0.017438,0.000000
0.017625,0.000000
0.017812,0.000000
0.018000,0.000000
0.018187,0.000000
0.018375,0.000000
0.018562,0.000000
0.018750,0.000000
0.018937,0.000000
0.019125,0.000000
0.019312,0.000000
0.019500,0.000000
0.019688,0.000000
0.019875,0.000000
0.020063,0.000000
0.020250,0.000000
0.020438,0.000000
0.020625,0.000000
0.020813,0.000000
0.021000,0.000000
0.021188,0.000000
0.021375,0.000000
0.021562,0.000000
0.021750,0.000000
0.021937,0.000000
0.022125,0.000000
0.022312,0.000000
0.022500,0.000000
0.022687,0.000000
0.022875,0.000000
0.023062,0.000000
0.023250,0.000000
0.023438,0.000000
0.023625,0.000000
0.023813,0.000000
0.024000,0.000000
0.024188,0.000000
0.024375,0.000000
0.024563,0.000000
0.024750,0.000000
0.024938,0.000000
0.025125,0.000000
0.025313,0.000000
0.025500,0.000000
0.025687,0.000000
0.025875,0.000000
0.026062,0.000000
0.026250,0.000000
0.026437,0.000000
0.026625,0.000000
0.026812,0.000000
0.027000,0.000000
0.027187,0.000000
0.027375,0.000000
0.027563,0.000000
0.027750,0.000000
0.027938,0.000000
0.028125,0.000000
0.028313,0.000000
0.028500,0.000000
0.028688,0.000000
0.028875,0.000000
0.029063,0.000000
0.029250,0.000000
0.029437,0.000000
0.029625,0.000000
0.029812,0.000000
0.030000,0.000000
0.030187,0.000000
0.030375,0.000000
0.030562,0.000000
0.030750,0.000000
0.030937,0.000000
0.031125,0.000000
0.031313,0.000000
0.031500,0.000000
0.031688,0.000000
0.031875,0.000000
0.032063,0.000000
0.032250,0.000000
0.032438,0.000000
0.032625,0.000000
0.032813,0.000000
0.033000,0.000000
0.033188,0.000000
0.033375,0.000000
0.033563,0.000000
0.033750,0.000000
0.033938,0.000000
0.034125,0.000000
0.034313,0.000000
0.034500,0.000000
0.034688,0.000000
0.034875,0.000000
0.035063,0.000000
0.035250,0.000000
0.035437,0.000000
0.035625,0.000000
0.035812,0.000000
0.036000,0.000000
0.036187,0.000000
0.036375,0.000000
0.036562,0.000000
0.036750,0.000000
0.036937,0.000000
0.037125,0.000000
0.037312,0.000000
0.037500,0.000000
0.037687,0.000000
0.037875,0.000000
0.038062,0.000000
0.038250,0.000000
0.038437,0.000000
0.038625,0.000000
0.038812,0.000000
0.039000,0.000000
0.039188,0.000000
0.039375,0.000000
0.039563,0.000000
0.039750,0.000000
0.039938,0.000000
0.040125,0.000000
0.040313,0.000000
0.040500,0.000000
0.040688,0.000000
0.040875,0.000000
0.041063,0.000000
0.041250,0.000000
0.041438,0.000000
0.041625,0.000000
0.041813,0.000000
0.042000,0.000000
0.042188,0.000000
0.042375,0.000000
0.042563,0.000000
0.042750,0.000000
0.042938,0.000000
0.043125,0.000000
0.043312,0.000000
0.043500,0.000000
0.043687,0.000000
0.043875,0.000000
0.044062,0.000000
0.044250,0.000000
0.044437,0.000000
0.044625,0.000000
0.044812,0.000000
0.045000,0.000000
0.045187,0.000000
0.045375,0.000000
0.045562,0.000000
0.045750,0.000000
0.045937,0.000000
0.046125,0.000000
0.046312,0.000000
0.046500,0.000000
0.046687,0.000000
0.046875,0.000000
0.047063,0.000000
0.047250,0.000000
0.047438,0.000000
0.047625,0.000000
0.047813,0.000000
0.048000,0.000000
0.048188,0.000000
0.048375,0.000000
0.048563,0.000000
0.048750,0.000000
0.048938,0.000000
0.049125,0.000000
0.049313,0.000000
0.049500,0.000000
0.049688,0.000000
0.049875,0.000000
0.050063,0.000000
0.050250,0.000000
0.050438,0.000000
0.050625,0.000000
0.050812,0.000000
0.051000,0.000000
0.051187,0.000000
0.051375,0.000000
0.051562,0.000000
0.051750,0.000000
0.051937,0.000000
0.052125,0.000000
0.052312,0.000000
0.052500,0.000000
0.052687,0.000000
0.052875,0.000000
0.053062,0.000000
0.053250,0.000000
0.053437,0.000000
0.053625,0.000000
0.053812,0.000000
0.054000,0.000000
0.054187,0.000000
0.054375,0.000000
0.054562,0.000000
0.054750,0.000000
0.054938,0.000000
0.055125,0.000000
0.055313,0.000000
0.055500,0.000000
0.055688,0.000000
0.055875,0.000000
0.056063,0.000000
0.056250,-0.000015
0.056438,-0.000015
0.056625,0.000000
0.056813,0.000015
0.057000,0.000000
0.057188,-0.000031
0.057375,-0.000015
0.057563,0.000015
0.057750,0.000031
0.057938,-0.000015
0.058125,-0.000046
0.058313,0.000015
0.058500,0.000046
0.058687,0.000031
0.058875,-0.000061
0.059062,-0.000031
0.059250,0.000046
0.059437,0.000076
0.059625,-0.000015
0.059812,-0.000076
0.060000,-0.000031
0.060187,0.000092
0.060375,0.000061
0.060562,-0.000107
0.060750,-0.000061
0.060937,0.000031
0.061125,0.000107
0.061312,0.000015
0.061500,-0.000122
0.061687,-0.000076
0.061875,0.000183
0.062062,0.000046
0.062250,-0.000076
0.062437,-0.000107
0.062625,0.000061
0.062812,0.000198
0.063000,-0.000092
0.063187,-0.000122
0.063375,-0.000092
0.063562,0.000153
0.063750,0.000046
0.063937,-0.000061
0.064125,-0.000061
0.064312,0.000000
0.064500,0.000122
0.064687,-0.000015
0.064875,-0.000076
