time_sec,amplitude
0.000000,0.000000
0.000271,0.000000
0.000542,0.000000
0.000812,0.000000
0.001083,0.000000
0.001354,0.000000
0.001625,0.000000
0.001896,0.000000
0.002167,0.000000
0.002437,0.000000
0.002708,0.000000
0.002979,0.000000
0.003250,0.000000
0.003521,0.000000
0.003792,0.000000
0.004063,0.000000
0.004333,0.000000
0.004604,0.000000
0.004875,0.000000
0.005146,0.000000
0.005417,0.000000
0.005687,0.000000
0.005958,0.000000
0.006229,0.000000
0.006500,0.000000
0.006771,0.000000
0.007042,0.000000
0.007313,0.000000
0.007583,0.000000
0.007854,0.000000
0.008125,0.000000
0.008396,0.000000
0.008667,0.000000
0.008937,0.000000
0.009208,0.000000
0.009479,0.000000
0.009750,0.000000
0.010021,0.000000
0.010292,0.000000
0.010563,0.000000
0.010833,0.000000
0.011104,0.000000
0.011375,0.000000
0.011646,0.000000
0.011917,0.000000
0.012188,0.000000
0.012458,0.000000
0.012729,0.000000
0.013000,0.000000
0.013271,0.000000
0.013542,0.000000
0.013813,0.000000
0.014083,0.000000
0.014354,0.000000
0.014625,0.000000
0.014896,0.000000
0.015167,0.000000
0.015437,0.000000
0.015708,0.000000
0.015979,0.000000
0.016250,0.000000
0.016521,0.000000
0.016792,0.000000
0.017063,0.000000
0.017333,0.000000
0.017604,0.000000
0.017875,0.000000
0.018146,0.000000
0.018417,0.000000
0.018687,0.000000
0.018958,0.000000
0.019229,0.000000
0.019500,0.000000
0.019771,0.000000
0.020042,0.000000
0.020313,0.000000
0.020583,0.000000
0.020854,0.000000
0.021125,0.000000
0.021396,0.000000
0.021667,0.000000
0.021937,0.000000
0.022208,0.000000
0.022479,0.000000
0.022750,0.000000
0.023021,0.000000
0.023292,0.000000
0.023563,0.000000
0.023833,0.000000
0.024104,0.000000
0.024375,0.000000
0.024646,0.000000
0.024917,0.000000
0.025188,0.000000
0.025458,0.000000
0.025729,0.000000
0.026000,0.000000
0.026271,0.000000
0.026542,0.000000
0.026812,0.000000
0.027083,0.000000
0.027354,0.000000
0.027625,0.000000
0.027896,0.000000
0.028167,0.000000
0.028438,0.000000
0.028708,0.000000
0.028979,0.000000
0.029250,0.000000
0.029521,0.000000
0.029792,0.000000
0.030062,0.000000
0.030333,0.000000
0.030604,0.000000
0.030875,0.000000
0.031146,0.000000
0.031417,0.000000
0.031688,0.000000
0.031958,0.000000
0.032229,0.000000
0.032500,0.000000
0.032771,0.000000
0.033042,0.000000
0.033313,-0.000015
0.033583,0.000000
0.033854,0.000015
0.034125,-0.000015
0.034396,0.000000
0.034667,0.000015
0.034938,-0.000015
0.035208,0.000000
0.035479,0.000031
0.035750,-0.000031
0.036021,-0.000015
0.036292,0.000046
0.036562,-0.000015
0.036833,-0.000015
0.037104,0.000061
0.037375,0.000000
0.037646,-0.000046
0.037917,0.000061
0.038187,0.000031
0.038458,-0.000076
0.038729,0.000076
0.039000,0.000015
0.039271,-0.000092
0.039542,0.000031
0.039813,0.000015
0.040083,-0.000076
0.040354,-0.000031
0.040625,0.000092
0.040896,-0.000046
0.041167,0.000000
0.041438,0.000092
0.041708,-0.000061
0.041979,-0.000015
0.042250,-0.000015
0.042521,-0.000015
0.042792,-0.000015
0.043062,0.000000
0.043333,0.000000
0.043604,0.000015
0.043875,0.000000
0.044146,0.000031
0.044417,0.000000
0.044687,0.000015
0.044958,0.000015
